Code,Disease,Symptom1,Symptom2,Symptom3,Symptom4,Symptom5,Symptom6,Symptom7,Symptom8,Symptom9,Symptom10,Symptom11
746,Fracture of the ankle,Ankle_pain,Leg_pain,Foot_or_toe_pain,Foot_or_toe_swelling,Ankle_weakness,,,,,,
746,Fracture of the ankle,Ankle_pain,Leg_pain,Ankle_weakness,Knee_weakness,,,,,,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Difficulty_speaking,Hot_flashes,Stiffness_all_over,,,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Difficulty_speaking,Hot_flashes,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,,
747,Bone disorder,Back_pain,Leg_pain,Shoulder_pain,Bones_are_painful,Leg_cramps_or_spasms,Difficulty_speaking,Hot_flashes,Stiffness_all_over,,,
747,Bone disorder,Back_pain,Leg_pain,Leg_cramps_or_spasms,Leg_weakness,Difficulty_speaking,Stiffness_all_over,Leg_lump_or_mass,Muscle_stiffness_or_tightness,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Eye_moves_abnormally,Muscle_weakness,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Eye_moves_abnormally,Muscle_weakness,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,Muscle_weakness,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Eye_moves_abnormally,Muscle_weakness,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,,,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Disturbance_of_memory,Difficulty_speaking,Lack_of_growth,Eye_moves_abnormally,Muscle_weakness,,,,
748,Epilepsy,Seizures,Abnormal_involuntary_movements,Lack_of_growth,Stiffness_all_over,Eye_moves_abnormally,,,,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Hostile_behavior,Insomnia,Excessive_anger,Delusions_or_hallucinations,Drug_abuse,Fears_and_phobias,,,
749,Personality disorder,Depressive_or_psychotic_symptoms,Anxiety_and_nervousness,Excessive_anger,Low_self-esteem,Delusions_or_hallucinations,Fears_and_phobias,Temper_problems,Obsessions_and_compulsions,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Itching_of_skin,Ache_all_over,Headache,Side_pain,Sharp_chest_pain,Abnormal_appearing_skin,,,
750,Shingles (herpes zoster),Skin_rash,Skin_lesion,Headache,Sharp_abdominal_pain,Side_pain,Abnormal_appearing_skin,Pain_in_eye,Facial_pain,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Obsessions_and_compulsions,Temper_problems,Warts,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Obsessions_and_compulsions,Temper_problems,Warts,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,Temper_problems,Warts,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Obsessions_and_compulsions,Temper_problems,Warts,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Allergic_reaction,Drug_abuse,Sleepiness,Excessive_anger,Delusions_or_hallucinations,Obsessions_and_compulsions,,,
751,Tourette syndrome,Abnormal_involuntary_movements,Headache,Sleepiness,Abnormal_movement_of_eyelid,Excessive_anger,Obsessions_and_compulsions,Temper_problems,Warts,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Drug_abuse,Bowlegged_or_knock-kneed,Shoulder_stiffness_or_tightness,,,,,,
752,Avascular necrosis,Hip_pain,Shoulder_pain,Shoulder_stiffness_or_tightness,Shoulder_weakness,,,,,,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Difficulty_in_swallowing,Chills,Decreased_appetite,,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Skin_rash,Ache_all_over,Difficulty_in_swallowing,,,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Difficulty_in_swallowing,Chills,Decreased_appetite,,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Skin_rash,Ache_all_over,Difficulty_in_swallowing,Chills,Decreased_appetite,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Difficulty_in_swallowing,Chills,Decreased_appetite,,,
753,Strep throat,Sore_throat,Cough,Headache,Vomiting,Ear_pain,Skin_rash,Ache_all_over,Difficulty_in_swallowing,,,
753,Strep throat,Sore_throat,Cough,Ear_pain,Nasal_congestion,Skin_rash,Difficulty_in_swallowing,Chills,Decreased_appetite,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Blood_in_urine,Foot_or_toe_pain,Cough,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Blood_in_urine,Foot_or_toe_pain,Cough,Anxiety_and_nervousness,Disturbance_of_memory,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Skin_rash,Fainting,Difficulty_speaking,Blood_in_urine,Foot_or_toe_pain,Cough,,,
754,Spinocerebellar ataxia,Problems_with_movement,Abnormal_involuntary_movements,Difficulty_speaking,Headache,Blood_in_urine,Cough,Anxiety_and_nervousness,Disturbance_of_memory,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Irregular_appearing_nails,Arm_swelling,Lymphedema,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Irregular_appearing_nails,Arm_swelling,Lymphedema,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,Arm_swelling,Lymphedema,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Irregular_appearing_nails,Arm_swelling,Lymphedema,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Hand_or_finger_swelling,Difficulty_speaking,Foot_or_toe_swelling,Bones_are_painful,Skin_on_arm_or_hand_looks_infected,Irregular_appearing_nails,,,
755,Osteomyelitis,Skin_lesion,Hand_or_finger_pain,Foot_or_toe_swelling,Knee_swelling,Bones_are_painful,Irregular_appearing_nails,Arm_swelling,Lymphedema,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,,
